.	.	O

Imaging	VBG	O
and	CC	O
quantification	NN	O
of	IN	O
protein	JJ	O
localization	NN	O
and	CC	O
mitochondrial	JJ	O
function	NN	O
were	VBD	O
examined	VBN	O
in	IN	O
cell	NN	O
lines	NNS	O
.	.	O

Main	NNP	O
Outcome	NNP	O
:	:	O
Homozygous	JJ	O
recessive	JJ	O
gene	NN	O
variants	NNS	O
shared	VBN	O
by	IN	O
the	DT	O
four	CD	O
sisters	NNS	O
.	.	O

Results	NNS	O
:	:	O
The	DT	O
sisters	NNS	O
shared	VBD	O
a	DT	O
homozygous	JJ	O
stop	NN	O
gain	NN	O
mutation	NN	O
in	IN	O
exon	JJ	O
6	CD	O
of	IN	O
PSMC3IP	NNP	O
(	(	O
c	NN	O
.	.	O
489	CD	O
C	NNP	O
G	NNP	O
,	,	O
p	NN	O
.	.	O
Tyr163Ter	NNP	O
)	)	O
and	CC	O
a	DT	O
missense	NN	O
variant	NN	O
in	IN	O
exon	JJ	O
1	CD	O
of	IN	O
CLPP	NNP	O
(	(	O
c	NN	B-Var
.	.	I-Var
100	CD	I-Var
C	NNP	I-Var
T	NNP	I-Var
,	,	O
p	NN	O
.	.	O
Pro34Ser	NNP	O
)	)	O
.	.	O
The	DT	O
affected	JJ	O
brother	NN	O
also	RB	O
carried	VBD	O
the	DT	O
homozygous	JJ	O
PSMC3IP	NNP	O
mutation	NN	O
.	.	O

Functional	JJ	O
studies	NNS	O
demonstrated	VBD	B-Reg
mitochondrial	JJ	B-CPA
fragmentation	NN	I-CPA
in	IN	O
cells	NNS	O
infected	VBN	O
with	IN	O
the	DT	O
CLPP	NNP	B-Gene
mutation	NN	B-Var
.	.	O
However	RB	O
,	,	O
no	DT	O
abnormality	NN	O
was	VBD	O
found	VBN	O
in	IN	O
mitochondrial	JJ	O
targeting	NN	O
or	CC	O
respiration	NN	O
.	.	O

Conclusions	NNS	O
:	:	O
The	DT	O
PSMC3IP	NNP	O
mutation	NN	O
provides	VBZ	O
additional	JJ	O
evidence	NN	O
that	IN	O
mutations	NNS	O
in	IN	O
meiotic	JJ	O
homologous	JJ	O
recombination	NN	O
and	CC	O
DNA	NNP	O
repair	NN	O
genes	NNS	O
result	VBP	O
in	IN	O
distinct	JJ	O
female	NN	O
and	CC	O
male	JJ	O
reproductive	JJ	O
phenotypes	NNS	O
,	,	O
including	VBG	O
delayed	VBN	O
puberty	NN	O
and	CC	O
primary	JJ	O
amenorrhea	NNS	O
caused	VBN	O
by	IN	O
POI	NNP	O
(	(	O
XX	NNP	O
gonadal	VBP	O
dysgenesis	NN	O
)	)	O
in	IN	O
females	NNS	O
but	CC	O
isolated	JJ	O
azoospermia	NN	O
with	IN	O
normal	JJ	O
pubertal	JJ	O
development	NN	O
in	IN	O
males	NNS	O
.	.	O

The	DT	O
findings	NNS	O
also	RB	O
suggest	VBP	O
that	IN	O
the	DT	O
N	NNP	O
-	:	O
terminal	JJ	O
missense	NN	O
mutation	NN	O
in	IN	O
CLPP	NNP	O
does	VBZ	O
not	RB	O
cause	VB	O
substantial	JJ	O
mitochondrial	JJ	O
dysfunction	NN	O
or	CC	O
contribute	NN	O
to	TO	O
ovarian	JJ	O
insufficiency	NN	O
in	IN	O
an	DT	O
oligogenic	JJ	O
manner	NN	O




BON1	NNP	O
is	VBZ	O
a	DT	O
plasma	JJ	O
membrane	NN	O
localized	VBD	O
protein	NN	O
that	IN	O
negatively	RB	O
regulates	VBZ	O
the	DT	O
expression	NN	O
of	IN	O
immune	JJ	O
receptor	NN	O
genes	NNS	O
and	CC	O
positively	RB	O
regulates	VBZ	O
stomatal	JJ	O
closure	NN	O
.	.	O

We	PRP	O
found	VBD	O
that	IN	O
BON1	NNP	O
interacts	VBZ	O
with	IN	O
the	DT	O
autoinhibitory	NN	O
domains	NNS	O
of	IN	O
ACA10	NNP	O
and	CC	O
ACA8	NNP	O
,	,	O
and	CC	O
the	DT	O
aca10	JJ	B-Gene
loss	NN	B-NegReg
of	IN	I-NegReg
function	NN	I-NegReg
(	(	O
LOF	NNP	O
)	)	O
mutants	NNS	B-Var
have	VBP	O
an	DT	O
autoimmune	NN	O
phenotype	NN	O
similar	JJ	O
to	TO	O
that	DT	O
of	IN	O
the	DT	O
bon1	NN	B-Gene
LOF	NNP	B-NegReg
mutants	NNS	B-Var
.	.	O
Genetic	JJ	O
evidences	NNS	O
indicate	VBP	O
that	IN	O
BON1	NNP	O
positively	RB	O
regulates	VBZ	O
the	DT	O
activities	NNS	O
of	IN	O
ACA10	NNP	O
and	CC	O
ACA8	NNP	O
.	.	O

Consistent	JJ	O
with	IN	O
this	DT	O
idea	NN	O
,	,	O
the	DT	O
steady	JJ	B-MPA
level	NN	I-MPA
of	IN	I-MPA
calcium	NN	I-MPA
concentration	NN	I-MPA
is	VBZ	O
increased	VBN	B-PosReg
in	IN	O
both	DT	O
aca10	NN	B-Gene
and	CC	O
bon1	NN	B-Gene
mutants	NNS	B-Var
.	.	O
Most	JJS	O
strikingly	RB	O
,	,	O
cytosolic	JJ	O
calcium	NN	O
oscillation	NN	O
imposed	VBN	O
by	IN	O
external	JJ	O
calcium	NN	O
treatment	NN	O
was	VBD	O
altered	VBN	O
in	IN	O
aca10	NN	O
,	,	O
aca8	NN	O
,	,	O
and	CC	O
bon1	NN	O
mutants	NNS	O
in	IN	O
guard	NN	O
cells	NNS	O
.	.	O

In	IN	O
addition	NN	O
,	,	O
calcium	NN	B-CPA
and	CC	I-CPA
pathogen	NN	I-CPA
induced	JJ	I-CPA
stomatal	JJ	I-CPA
closure	NN	I-CPA
was	VBD	O
compromised	VBN	B-NegReg
in	IN	O
the	DT	O
aca10	NN	B-Gene
and	CC	O
bon1	NN	B-Gene
mutants	NNS	B-Var
.	.	O
Taken	VBN	O
together	RB	O
,	,	O
this	DT	O
study	NN	O
indicates	VBZ	O
that	IN	O
ACA10	NNP	O
8	CD	O
and	CC	O
BON1	NNP	O
physically	RB	O
interact	VB	O
on	IN	O
plasma	NN	O
membrane	NN	O
and	CC	O
function	NN	O
in	IN	O
the	DT	O
generation	NN	O
of	IN	O
cytosol	JJ	O
calcium	NN	O
signatures	NNS	O
that	WDT	O
are	VBP	O
critical	JJ	O
for	IN	O
stomatal	JJ	O
movement	NN	O
and	CC	O
impact	NN	O
plant	NN	O
immunity	NN	O

variant	NN	B-Var
MLKL	NNP	B-Gene
susceptibility	NN	B-Reg
Alzheimer	NNP	B-Disease
's	POS	I-Disease
disease	NN	I-Disease


LOAD	NN	O
patients	NNS	O
showed	VBD	O
a	DT	O
significantly	RB	O
higher	JJR	O
burden	NN	O
of	IN	O
rare	JJ	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
variants	NNS	O
in	IN	O
genes	NNS	O
related	VBN	O
to	TO	O
immune	VB	O
function	NN	O
than	IN	O
healthy	JJ	O
controls	NNS	O
.	.	O

Among	IN	O
the	DT	O
genes	NNS	O
involved	VBN	O
in	IN	O
immune	JJ	O
function	NN	O
,	,	O
we	PRP	O
identified	VBD	O
a	DT	O
rare	JJ	O
stop	NN	O
-	:	O
gain	NN	O
variant	NN	O
(	(	O
p	NN	O
.	.	O
Q48X	NNP	O
)	)	O
in	IN	O
mixed	JJ	O
lineage	NN	O
kinase	VBD	O
domain	NN	O
like	IN	O
pseudokinase	NN	O
(	(	O
MLKL	NNP	O
)	)	O
gene	NN	O
present	JJ	O
exclusively	RB	O
in	IN	O
6	CD	O
LOAD	NNP	O
cases	NNS	O
.	.	O

MLKL	NNP	B-Gene
is	VBZ	O
expressed	VBN	O
in	IN	O
neurons	NNS	O
,	,	O
and	CC	O
the	DT	O
its	PRP$	O
expression	NN	B-MPA
levels	NNS	I-MPA
in	IN	O
the	DT	O
p	NN	B-Var
.	.	I-Var
Q48X	JJ	I-Var
carriers	NNS	O
were	VBD	O
significantly	RB	O
lower	JJR	B-NegReg
than	IN	O
that	DT	O
in	IN	O
age	NN	O
-	:	O
matched	VBN	O
wild	JJ	O
-	:	O
type	NN	O
controls	NNS	O
.	.	O
The	DT	O
ratio	NN	O
of	IN	O
A	$	O
42	CD	O
to	TO	O
A	DT	O
40	CD	O
significantly	RB	O
increased	VBN	O
in	IN	O
MLKL	NNP	O
knockdown	NNP	O
cells	NNS	O
compared	VBN	O
to	TO	O
scramble	VB	O
controls	NNS	O
.	.	O

MLKL	NNP	B-Gene
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
mutation	NN	B-Var
might	MD	O
contribute	VB	O
to	TO	O
late	VB	O
-	:	O
onset	NN	O
ApoE	NNP	O
4	CD	O
-	:	O
negative	JJ	O
AD	NNP	B-Disease
in	IN	O
the	DT	O
Hong	NNP	O
Kong	NNP	O
Chinese	JJ	O
population	NN	O


Renal	JJ	B-Disease
agenesis	NN	I-Disease

Genetic	JJ	O
investigations	NNS	O
have	VBP	O
identified	VBN	O
several	JJ	O
gene	NN	O
variants	NNS	B-Var
which	WDT	O
cause	VBP	B-Reg
RA	NNP	B-Disease
,	,	O
including	VBG	O
EYA1	NNP	O
,	,	O
LHX1	NNP	O
,	,	O
and	CC	O
WT1	NNP	O
However	RB	O
,	,	O
whereas	VBP	O
compound	NN	O
null	JJ	O
mutations	NNS	O
of	IN	O
genes	NNS	O
encoding	VBG	O
and	CC	O
retinoic	JJ	O
acid	NN	O
receptors	NNS	O
(	(	O
RARs	NNP	O
)	)	O
cause	NN	O
RA	NNP	O
in	IN	O
mice	NN	O
,	,	O
to	TO	O
date	NN	O
there	RB	O
have	VBP	O
been	VBN	O
no	DT	O
reports	NNS	O
of	IN	O
variants	NNS	O
in	IN	O
RAR	NNP	O
genes	NNS	O
causing	VBG	O
RA	NNP	O
in	IN	O
humans	NNS	O
.	.	O
In	IN	O
this	DT	O
study	NN	O
,	,	O
we	PRP	O
carried	VBD	O
out	RP	O
whole	JJ	O
exome	NN	O
sequence	NN	O
analysis	NN	O
of	IN	O
two	CD	O
families	NNS	O
showing	VBG	O
inheritance	NN	O
of	IN	O
an	DT	O
RA	NNP	O
phenotype	NN	O
,	,	O
and	CC	O
in	IN	O
both	DT	O
identified	VBN	O
a	DT	O
single	JJ	O
candidate	NN	O
gene	NN	O
,	,	O
GREB1L	NNP	O
Analysis	NNP	O
of	IN	O
a	DT	O
zebrafish	JJ	O
greb1l	NN	O
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
mutant	NN	B-Var
revealed	VBD	O
defects	NNS	O
in	IN	O
the	DT	O
pronephric	JJ	B-MPA
kidney	NN	I-MPA
just	RB	I-MPA
prior	RB	I-MPA
to	TO	I-MPA
death	NN	I-MPA
,	,	O
and	CC	O
F0	NNP	O
CRISPR	NNP	O
Cas9	NNP	O
mutagenesis	NN	B-Var
of	IN	O
Greb1l	NNP	O
in	IN	O
the	DT	O
mouse	NN	O
revealed	VBD	B-Reg
kidney	NN	B-MPA
agenesis	NN	I-MPA
phenotypes	NNS	I-MPA
,	,	O
implicating	VBG	O
Greb1l	NNP	O
in	IN	O
this	DT	O
disorder	NN	O
.	.	O
GREB1L	NNP	O
resides	NNS	O
in	IN	O
a	DT	O
chromatin	NN	O
complex	NN	O
with	IN	O
RAR	NNP	O
members	NNS	O
,	,	O
and	CC	O
our	PRP$	O
data	NNS	O
implicate	NN	O
GREB1L	NNP	O
as	IN	O
a	DT	O
coactivator	NN	O
for	IN	O
RARs	NNP	O
.	.	O

This	DT	O
study	NN	O
is	VBZ	O
the	DT	O
first	JJ	O
to	TO	O
associate	VB	O
a	DT	O
component	NN	O
of	IN	O
the	DT	O
RAR	NNP	O
pathway	NN	O
with	IN	O
renal	JJ	O
agenesis	NN	O
in	IN	O
humans	NNS	O


Pitt	NNP	B-Disease
-	:	I-Disease
Hopkins	VBZ	I-Disease
syndrome	JJ	I-Disease
caused	VBN	B-Reg
by	IN	I-Reg
haploinsufficiency	NN	B-Var
TCF4	NNP	B-Gene

Several	JJ	O
alternatively	RB	O
spliced	VBD	O
TCF4	NNP	O
variants	NNS	O
have	VBP	O
been	VBN	O
described	VBN	O
,	,	O
allowing	VBG	O
for	IN	O
translation	NN	O
of	IN	O
variable	JJ	O
protein	NN	O
isoforms	NNS	O
.	.	O

Typical	JJ	O
PTHS	NNP	O
patients	NNS	O
have	VBP	O
impairment	NN	O
of	IN	O
at	IN	O
least	JJS	O
the	DT	O
bHLH	NN	O
domain	NN	O
.	.	O

To	TO	O
which	WDT	O
extent	JJ	O
impairment	NN	O
of	IN	O
the	DT	O
remaining	VBG	O
domains	NNS	O
contributes	NNS	O
to	TO	O
the	DT	O
final	JJ	O
phenotype	NN	O
is	VBZ	O
not	RB	O
clear	JJ	O
.	.	O

There	EX	O
is	VBZ	O
recent	JJ	O
evidence	NN	O
that	IN	O
certain	JJ	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
variants	NNS	B-Var
disrupting	VBG	B-NegReg
TCF4	NNP	B-Gene
are	VBP	O
associated	VBN	O
with	IN	O
mild	JJ	B-Disease
ID	NNP	I-Disease
,	,	O
but	CC	O
not	RB	O
with	IN	O
typical	JJ	O
PTHS	NNP	O
.	.	O
We	PRP	O
describe	VBP	O
a	DT	O
frameshift	NN	B-Var
-	:	O
causing	VBG	B-Reg
partial	JJ	B-Var
gene	NN	I-Var
deletion	NN	I-Var
encompassing	VBG	O
exons	NNS	O
4	CD	O
-	:	O
6	CD	O
of	IN	O
TCF4	NNP	B-Gene
in	IN	O
an	DT	O
adult	NN	O
patient	NN	O
with	IN	B-Reg
mild	JJ	B-Disease
ID	NNP	I-Disease
and	CC	O
nonspecific	JJ	O
facial	JJ	O
dysmorphisms	NNS	O
but	CC	O
without	IN	O
the	DT	O
typical	JJ	O
features	NNS	O
of	IN	O
PTHS	NNP	O
,	,	O
and	CC	O
a	DT	O
c	NN	B-Var
.	.	I-Var
520	CD	I-Var
C	NNP	I-Var
T	NNP	I-Var
nonsense	NN	O
variant	NN	O
within	IN	O
exon	$	O
8	CD	O
in	IN	O
a	DT	O
child	NN	O
presenting	VBG	O
with	IN	B-Reg
a	DT	O
severe	JJ	O
phenotype	NN	O
largely	RB	O
mimicking	JJ	O
PTHS	NNP	B-Disease
,	,	O
but	CC	O
lacking	VBG	O
the	DT	O
typical	JJ	O
facial	JJ	O
dysmorphism	NN	O
.	.	O
Investigation	NN	O
on	IN	O
mRNA	NN	O
,	,	O
along	IN	O
with	IN	O
literature	NN	O
review	NN	O
,	,	O
led	VBD	O
us	PRP	O
to	TO	O
suggest	VB	O
a	DT	O
preliminary	JJ	O
phenotypic	NN	O
map	NN	O
of	IN	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
variants	NNS	O
affecting	VBG	O
TCF4	NNP	O
.	.	O

An	DT	O
intragenic	JJ	O
phenotypic	NN	O
map	NN	O
of	IN	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
variants	NNS	O
in	IN	O
TCF4	NNP	O
is	VBZ	O
suggested	VBN	O
here	RB	O
for	IN	O
the	DT	O
first	JJ	O
time	NN	O
:	:	O
variants	NNS	O
within	IN	O
exons	NNS	O
1	CD	O
-	:	O
4	CD	O
and	CC	O
exons	NNS	O
4	CD	O
-	:	O
6	CD	O
give	JJ	O
rise	NN	O
to	TO	O
a	DT	O
recurrent	NN	O
phenotype	NN	O
with	IN	O
mild	JJ	O
ID	NNP	O
not	RB	O
in	IN	O
the	DT	O
spectrum	NN	O
of	IN	O
Pitt	NNP	O
-	:	O
Hopkins	VBZ	O
syndrome	JJ	O
(	(	O
biallelic	JJ	O
preservation	NN	O
of	IN	O
both	CC	O
the	DT	O
NLS	NNP	O
and	CC	O
bHLH	VB	O
domains	NNS	O
)	)	O
;	:	O
variants	NNS	O
within	IN	O
exons	NNS	O
7	CD	O
-	:	O
8	CD	O
cause	NN	O
a	DT	O
severe	JJ	O
phenotype	NN	O
resembling	VBG	O
PTHS	NNP	O
but	CC	O
in	IN	O
absence	NN	O
of	IN	O
the	DT	O
typical	JJ	O
facial	JJ	O
dysmorphism	NN	O
(	(	O
impairment	JJ	O
limited	VBN	O
to	TO	O
the	DT	O
NLS	NNP	O
domain	NN	O
)	)	O
;	:	O
variants	NNS	O
within	IN	O
exons	NNS	O
9	CD	O
-	:	O
19	CD	O
cause	NN	O
typical	JJ	O
Pitt	NNP	O
-	:	O
Hopkins	VBZ	O
syndrome	JJ	O
(	(	O
impairment	NN	O
of	IN	O
at	IN	O
least	JJS	O
the	DT	O
bHLH	NN	O
domain	NN	O
)	)	O
.	.	O

Understanding	VBG	O
the	DT	O
TCF4	NNP	O
molecular	JJ	O
syndromology	NN	O
can	MD	O
allow	VB	O
for	IN	O
proper	JJ	O
nosology	NN	O
in	IN	O
the	DT	O
current	JJ	O
era	NN	O
of	IN	O
whole	JJ	O
genomic	JJ	O
investigations	NNS	O



The	DT	O
homeostasis	NN	O
between	IN	O
collagens	NNS	O
and	CC	O
matrix	NN	O
metalloproteases	NNS	O
(	(	O
MMPs	NNP	O
)	)	O
tissue	NN	O
inhibitors	NNS	O
of	IN	O
MMPs	NNP	O
(	(	O
TIMPs	NNP	O
)	)	O
system	NN	O
in	IN	O
the	DT	O
extracellular	JJ	O
matrix	NN	O
plays	VBZ	O
an	DT	O
important	JJ	O
role	NN	O
for	IN	O
structure	NN	O
and	CC	O
functions	NNS	O
of	IN	O
aorta	NN	O
.	.	O

However	RB	O
,	,	O
our	PRP$	O
knowledge	NN	O
on	IN	O
association	NN	O
between	IN	O
variants	NNS	O
of	IN	O
genes	NNS	O
in	IN	O
this	DT	O
system	NN	O
and	CC	O
pathogenesis	NN	O
of	IN	O
AD	NNP	O
is	VBZ	O
very	RB	O
limited	JJ	O
.	.	O

We	PRP	O
analyzed	VBD	O
all	DT	O
yet	RB	O
known	VBN	O
coding	VBG	O
human	JJ	O
genes	NNS	O
of	IN	O
collagens	NNS	O
(	(	O
45	CD	O
genes	NNS	O
)	)	O
,	,	O
MMPs	NNP	O
TIMPs	NNP	O
(	(	O
27	CD	O
genes	NNS	O
)	)	O
in	IN	O
702	CD	O
sporadic	JJ	O
AD	NNP	O
patients	NNS	O
and	CC	O
in	IN	O
163	CD	O
matched	VBD	O
healthy	JJ	O
controls	NNS	O
,	,	O
by	IN	O
using	VBG	O
massively	RB	O
targeted	VBN	O
next	JJ	O
-	:	O
generation	NN	O
and	CC	O
Sanger	NNP	O
sequencing	NN	O
.	.	O

To	TO	O
define	VB	O
the	DT	O
pathogenesis	NN	O
of	IN	O
potential	JJ	O
disease	NN	O
-	:	O
causing	VBG	O
candidate	NN	O
genes	NNS	O
,	,	O
we	PRP	O
performed	VBD	O
transcriptome	JJ	O
sequencing	NN	O
and	CC	O
pedigree	VB	O
co	JJR	O
-	:	O
segregation	NN	O
analysis	NN	O
in	IN	O
some	DT	O
genes	NNS	O
and	CC	O
generated	VBD	O
Col5a2	NNP	O
knockout	NN	O
rats	NNS	O
.	.	O

We	PRP	O
identified	VBD	O
257	CD	O
pathogenic	NN	O
or	CC	O
likely	JJ	O
pathogenic	JJ	O
variants	NNS	O
which	WDT	O
involved	VBD	O
88.89%	CD	O
(	(	O
64	CD	O
72	CD	O
)	)	O
genes	NNS	O
in	IN	O
collagens	NNS	O
-	:	O
MMPs	NNP	O
TIMPs	NNP	O
system	NN	O
and	CC	O
accounted	VBD	O
for	IN	O
31.05%	CD	O
(	(	O
218	CD	O
702	CD	O
)	)	O
sporadic	JJ	O
AD	NNP	O
patients	NNS	O
.	.	O

In	IN	O
them	PRP	O
,	,	O
84.86%	CD	O
patients	NNS	O
(	(	O
185	CD	O
218	CD	O
)	)	O
carried	VBD	O
one	CD	O
variant	NN	O
,	,	O
12.84%	CD	O
two	CD	O
variants	NNS	O
and	CC	O
2.30%	CD	O
more	JJR	O
than	IN	O
two	CD	O
variants	NNS	O
.	.	O

Importantly	RB	O
,	,	O
we	PRP	O
identified	VBD	O
52	CD	O
novel	NN	O
probably	RB	O
pathogenic	JJ	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
(	(	O
LOF	NNP	O
)	)	O
variants	NNS	O
(	(	O
20	CD	O
nonsense	NN	O
,	,	O
16	CD	O
frameshift	NN	O
,	,	O
14	CD	O
splice	NN	O
sites	NNS	O
,	,	O
one	CD	O
stop	SYM	O
-	:	O
loss	NN	O
,	,	O
one	CD	O
initiation	NN	O
codon	NN	O
)	)	O
in	IN	O
11.06%	CD	O
(	(	O
50	CD	O
452	CD	O
)	)	O
AD	NN	O
patients	NNS	O
,	,	O
which	WDT	O
were	VBD	O
absent	NN	O
in	IN	O
163	CD	O
controls	NNS	O
(	(	O
P	NNP	O
2.5	CD	O
10	CD	O
(-	JJ	O
5	CD	O
))	NN	O
.	.	O

Transcriptome	NNP	O
sequencing	NN	O
revealed	VBD	O
that	IN	O
identified	JJ	O
variants	NNS	B-Var
induced	JJ	O
dyshomeostasis	NN	B-Reg
in	IN	O
expression	NN	B-CPA
of	IN	I-CPA
collagens	NNS	I-CPA
-	:	I-CPA
TIMPs	NNP	I-CPA
MMPs	NNP	I-CPA
systems	NNS	I-CPA
.	.	O
The	DT	O
Col5a2	NNP	B-Gene
(-	JJ	O
-)	NNP	O
rats	NNS	O
manifested	VBD	O
growth	NN	B-CPA
retardation	NN	I-CPA
and	CC	O
aortic	JJ	B-CPA
dysplasia	NN	I-CPA
.	.	O
Our	PRP$	O
study	NN	O
provides	VBZ	O
a	DT	O
first	JJ	O
comprehensive	JJ	O
map	NN	O
of	IN	O
genetic	JJ	O
alterations	NNS	O
in	IN	O
collagens	NNS	O
-	:	O
MMPs	NNP	O
TIMPs	NNP	O
system	NN	O
in	IN	O
sporadic	JJ	O
AD	NNP	O
patients	NNS	O
and	CC	O
suggests	VBZ	O
that	IN	O
variants	NNS	O
of	IN	O
these	DT	O
genes	NNS	O
contribute	VBP	O
largely	RB	O
to	TO	O
AD	NNP	O
pathogenesis	NN	O


KEY	JJ	O
MESSAGE	NN	O
:	:	O
Shuhui498	NNP	O
(	(	O
R498	NNP	O
)	)	O
is	VBZ	O
an	DT	O
elite	JJ	O
parent	NN	O
of	IN	O
heavy	JJ	O
panicle	NN	O
hybrid	JJ	O
rice	NN	O
by	IN	O
pyramiding	VBG	O
the	DT	O
rare	JJ	O
gn1a	NN	O
and	CC	O
null	JJ	O
gs3	NN	O
alleles	NNS	O
.	.	O

This	DT	O
finding	NN	O
reveals	VBZ	O
the	DT	O
genetic	JJ	O
basis	NN	O
and	CC	O
great	JJ	O
potential	JJ	O
application	NN	O
in	IN	O
future	JJ	O
breeding	NN	O
of	IN	O
R498	NNP	O
.	.	O

The	DT	O
heavy	JJ	O
panicle	NN	O
trait	NN	O
,	,	O
defined	VBD	O
as	IN	O
5	CD	O
g	NN	O
or	CC	O
more	JJR	O
of	IN	O
grain	NN	O
weight	NN	O
per	IN	O
panicle	NN	O
,	,	O
is	VBZ	O
one	CD	O
of	IN	O
the	DT	O
target	NN	O
traits	NNS	O
in	IN	O
super	JJ	O
-	:	O
high	JJ	O
-	:	O
yield	NN	O
rice	NN	O
breeding	NN	O
programs	NNS	O
.	.	O

The	DT	O
use	NN	O
of	IN	O
heavy	JJ	O
panicle	NN	O
-	:	O
type	NN	O
hybrid	JJ	O
rice	NN	O
has	VBZ	O
been	VBN	O
shown	VBN	O
to	TO	O
be	VB	O
a	DT	O
successful	JJ	O
strategy	NN	O
for	IN	O
super	JJR	O
-	:	O
high	JJ	O
-	:	O
yield	NN	O
breeding	NN	O
programs	NNS	O
,	,	O
particularly	RB	O
under	IN	O
the	DT	O
environmental	JJ	O
conditions	NNS	O
of	IN	O
high	JJ	O
humidity	NN	O
and	CC	O
deficient	NN	O
solar	JJ	O
radiation	NN	O
in	IN	O
southwestern	JJ	O
China	NNP	O
.	.	O

However	RB	O
,	,	O
the	DT	O
genetic	JJ	O
components	NNS	O
of	IN	O
the	DT	O
heavy	JJ	O
panicle	NN	O
trait	NN	O
in	IN	O
hybrid	JJ	O
rice	NN	O
remain	VBP	O
elusive	JJ	O
.	.	O

Here	RB	O
,	,	O
we	PRP	O
report	VBP	O
that	IN	O
the	DT	O
combination	NN	O
of	IN	O
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
mutations	NNS	B-Var
in	IN	O
Grain	NNP	O
number	NN	O
1	CD	O
a	DT	O
(	(	O
Gn1a	NNP	B-Gene
)	)	O
and	CC	O
Grain	NNP	O
Size	NNP	O
3	CD	O
(	(	O
GS3	NNP	B-Gene
)	)	O
is	VBZ	O
responsible	JJ	B-Reg
for	IN	O
the	DT	O
heavy	JJ	B-MPA
panicle	NN	I-MPA
phenotype	NN	I-MPA
of	IN	O
the	DT	O
elite	JJ	O
hybrid	JJ	O
rice	NN	O
restorer	NN	O
line	NN	O
Shuhui498	NNP	O
(	(	O
R498	NNP	O
)	)	O
.	.	O
The	DT	O
null	JJ	O
gn1a	NN	O
allele	NN	O
is	VBZ	O
the	DT	O
determinant	JJ	O
factor	NN	O
for	IN	O
heavy	JJ	O
panicles	NNS	O
through	IN	O
increased	VBN	O
grain	NN	O
number	NN	O
,	,	O
while	IN	O
gs3	NN	O
is	VBZ	O
associated	VBN	O
with	IN	O
grain	NN	O
size	NN	O
and	CC	O
weight	NN	O
.	.	O

R498	NNP	O
pyramided	VBD	O
the	DT	O
two	CD	O
major	JJ	O
null	NN	O
alleles	NNS	O
,	,	O
resulting	VBG	O
in	IN	O
heavy	JJ	O
panicles	NNS	O
with	IN	O
a	DT	O
high	JJ	O
grain	NN	O
number	NN	O
and	CC	O
large	JJ	O
grains	NNS	O
.	.	O

Clustering	VBG	O
analysis	NN	O
revealed	VBD	O
that	IN	O
the	DT	O
null	JJ	O
gn1aR498	NN	O
allele	NN	O
is	VBZ	O
a	DT	O
rare	JJ	O
haplotype	NN	O
which	WDT	O
has	VBZ	O
been	VBN	O
innovatively	RB	O
utilized	JJ	O
in	IN	O
R498	NNP	O
,	,	O
underscoring	VBG	O
the	DT	O
great	JJ	O
potential	NN	O
of	IN	O
R498	NNP	O
for	IN	O
breeding	VBG	O
purposes	NNS	O
.	.	O

Our	PRP$	O
research	NN	O
thus	RB	O
sheds	VBZ	O
light	NN	O
on	IN	O
the	DT	O
distinct	JJ	O
genetic	JJ	O
compositions	NNS	O
of	IN	O
heavy	JJ	O
panicle	NN	O
-	:	O
type	NN	O
rice	NN	O
and	CC	O
may	MD	O
potentially	RB	O
facilitate	VB	O
super	JJR	O
-	:	O
high	JJ	O
-	:	O
yield	NN	O
rice	NN	O
breeding	NN	O

mutations	NNS	B-Var
KCNJ10	NNP	B-Gene
KCNT1	NNP	B-Gene
associated	VBN	B-Reg
seizures	NNS	B-Disease
neurodevelopmental	JJ	B-Disease
delay	NN	I-Disease



The	DT	O
mutant	NN	O
and	CC	O
wild	JJ	O
-	:	O
type	NN	O
KCNJ10	NNP	O
constructs	NNS	O
were	VBD	O
generated	VBN	O
and	CC	O
heterologously	RB	O
expressed	VBN	O
in	IN	O
Xenopus	NNP	O
laevis	NN	O
oocytes	NNS	O
,	,	O
and	CC	O
whole	JJ	O
-	:	O
cell	NN	O
K	NNP	O
(	(	O
)	)	O
currents	NNS	O
were	VBD	O
measured	VBN	O
using	VBG	O
the	DT	O
two	CD	O
-	:	O
electrode	NN	O
voltage	NN	O
-	:	O
clamp	NN	O
technique	NN	O
.	.	O

The	DT	O
KCNJ10	NNP	B-Gene
mutation	NN	B-Var
c	NN	O
.	.	O
652	CD	O
C	NNP	O
T	NNP	O
